id,text
1184,Brunswick Corporation
1185,Porto Alegre - Brazil
1186,Sune K. Bergström
1187,Karlsruhe
1188,Barclays plc.
1189,Pelswick
1190,An Afternoon
1191,Self Storage
1192,FirstEnergy Corp
1193,Obernburg
1194,A. E. Nordenskiöld
1195,Für die Liebe ist es nie zu spät
1196,Eino Kaila
1197,Allvar Gullstrand
1198,Sensient Technologies Corporation
1199,Ettore Bortolotti
1200,Quaker Chemical Corporation.
1201,Embraer-Empresa Brasileira de Aeronautica
1202,Kemadrin
1203,That Summer in LA
1204,Nor-QD
1205,Pacificorp Cap I
1206,The Inside Story
1207,Jean Piaget
1208,Gawain
1209,Harry S. Truman
1210,K-Electrolyte
1211,Trollenhagen
1212,There's Something About Jack 10
1213,American Water Works Co.
1214,"Thornburg Mortgage, Inc."
1215,Offenbach
1216,Erkan und Stefan
1217,PMS-Cimetidine
1218,Krásný ztráty
1219,Dennis Franz
1220,Jacinto Benavente
1221,Eau: Réserves et réseaux
1222,Chlorpromanyl-20
1223,Kidderminster
1224,Golpe bajo
1225,Health Care Ppty Invs Inc
1226,Litton Inds Inc
1227,Edmund Gunter
1228,PT 105
1229,Lester Young
1230,Hit List
1231,William Wallace
1232,Unconcealed Poetry
1233,Theraplex Z
1234,Una Ventana para el cine
1235,Cold-Gest Cold 12
1236,Fatimah bint Muhammad
1237,Arco Pain Tablet
1238,Heinrich Schroeter
1239,The Strangerers
1240,Nu-Indo
1241,Vincent van Gogh
1242,Pitrex Cream
1243,Apo-Famotidine
1244,Marie-Tempête
1245,"Love, Life & Pain"
1246,Poland
1247,Bodmin
1248,Jack and the Beanstalk
1249,Ganite
1250,Rynatuss Pediatric 24
1251,Egypt
1252,Vicks 44 Cough and Cold Relief Non-Drowsy LiquiCaps 121
1253,Johnny Adams
1254,Dioctolose Plus 38
1255,Rhone-Poulenc S.A.
1256,Cranbrook
1257,Morzine
1258,Cardiff
1259,William C. McCool
1260,Bunzl Plc
1261,Dinosaur: The Making of
1262,Actifed with Codeine Cough 48
1263,Chenôves
1264,Tommy Hilfiger Corp.
1265,Mau Mau Sex Sex
1266,Stri-Dex Super Scrub Pads
1267,Valentina Vladimirovna Nikolayeva Tereshkova
1268,Ford
1269,The Valspar Corporation
1270,"ACM Municipal Securities Income Fund, Inc."
1271,The Praying Mantis
1272,Harris Park
1273,Connie Mack
1274,Fortier
1275,Nutracort
1276,Lewis Addison Armistead
1277,Boesman and Lena
1278,Skelid
1279,In the Light of the Moon
1280,Mucomyst
1281,Homer
1282,De Cara Limpa
1283,Tri-Tannate Plus Pediatric 24
1284,Desquam-X 10 Gel
1285,Welcome Albania
1286,Gabelli Glbl Multimedia Tr
1287,Framlingham
1288,Thomas Eakins
1289,Bromfed
1290,Margesic #3
1291,Errico Malatesta
1292,Lipisorb
1293,Oil of Olay Daily UV Protectant 46
1294,American General Corporation
1295,Who Wants to Be a Millionaire?
1296,Red Planet
1297,Tecnal
1298,Der Krieger und die Kaiserin
1299,Oceaneering International Inc.
1300,Mycostatin
1301,DermaZinc Soap
1302,YF-Vax
1303,Kansas City Southn Inds Inc
1304,Biamine
1305,Varian's War
1306,Negocio redondo
1307,Novye Bremenskiye
1308,Carl Perkins
1309,Urban III
1310,Morpeth
1311,Humphry Davy
1312,Monifieth
1313,Petroleo Brasileiro - Petrobras
1314,Paul Teichmüller
1315,Selsun Blue Extra Medicated Formula
1316,Better Gardens
1317,Elizabeth Van Lew
1318,Alhazen
1319,Diagnostic Products Corporation
1320,George Hill
1321,Public Svc Elec & Gas Co
1322,Rishonim 2000
1323,Michael Crichton
1324,Final Destination
1325,Sue Grafton
1326,Subrosa
1327,Astelin
1328,Hato Rey
1329,Grenoble
1330,Bi Athletes
1331,Trumpington
1332,Apo-Indapamide
1333,Panavision Inc.
1334,Gladiatori: Reportage sul cinema hard italiano
1335,Jean Beaugrand
1336,Oxy 5 Regular Strength Cover-Up Cream
1337,A Fontaine des Bertins
1338,Devil May Care
1339,Lucie
1340,Missione anale in Russia
1341,Ovol
1342,Dacodyl 26
1343,Bingley
1344,Desogen
1345,Bayreuth
1346,Medigesic
1347,"Tanger Factory Outlet Centers, Inc."
1348,SOVRAN SELF STORAGE INC
1349,Rope Art
1350,Waite Hoyt
1351,Prostin VR
1352,Pangbourne
1353,Joshua Shaw
1354,Roujan
1355,Banchikwang
1356,"Oh mutterde, vaterland"
1357,DDAVP Tablets
1358,Ides of March
1359,Richard Laurence Millington Synge
1360,Tylenol with Codeine Elixir
1361,Ikrimah ibn Abi Jahl
1362,Message in a Cell Phone
1363,Teletubbies: Big Hug!
1364,Exact 5 Tinted Cream
1365,Darktales
1366,Alicia Silverstone
1367,Duff & Phelps Utility & Corporate Bond Trust
1368,Duratuss 142
1369,Hastings
1370,Hailsham
1371,Envy
1372,Unova Inc.
1373,Waalwijk
1374,Myfedrine
1375,Clearasil Clearstick Regular Strength Topical Solution
1376,Jannali
1377,Christchurch
1378,Funny Felix
1379,HSBC USA Inc New
1380,BACOU USA Inc.
1381,Karl Peterson
1382,Ophthacet
1383,Norwich Aspirin
1384,Bartholomeo Pitiscus
1385,Olympic Games 1956
1386,Talloires
1387,Franklin Covey Co.
1388,Moving Illustrations of Machines
1389,There's Something About Jack 7
1390,Comerica Inc.
1391,Muse 6
1392,Diar-Aid
1393,Dragon Ball Z: The Movie - Dead Zone
1394,Origins of the 21st Century
1395,John D. Rockefeller
1396,Dumped
1397,Saint-John Perse
1398,John XIV
1399,Flirt
1400,There's Something About Jack 5
1401,Portadown
1402,Crysti-12
1403,"Now or Never, Face Your Fears"
1404,Ryna 15
1405,The Beach
1406,Valero Energy Corporation
1407,Laxinate 100 44
1408,The BBC and the BAFTA Tribute to Michael Caine
1409,Lost Girl
1410,Maynard Keynes J.
1411,Ecotrin Tablets
1412,The Magic Mountain
1413,Pasty Faces
1414,Drixoral Cold and Flu 16
1415,Crimson Valley
1416,Art City 2
1417,Kelvedon Hatch
1418,Fendol 143
1419,Nicomachus of Gerasa
1420,Waiting for the Messiah
1421,Abitibi-Consolidated Inc.
1422,Manatsu no Merry Christmas
1423,Bayer Children's Aspirin
1424,Euflex
1425,Guangshen Railway Ltd
1426,Sudafed Head Cold and Sinus Extra Strength Caplets
1427,Terrorama!
1428,Dad & Jr.
1429,Cheiron
1430,Redcar
1431,Abu Mansur ibn Ali
1432,Novo-Naprox 13
1433,PMS-Bisacodyl 26
1434,Nuveen North Carolina Premium Income Municipal Fund
1435,Trovan
1436,The Witch Doctors
1437,Chirbury
1438,Buckie
1439,Shen Kua
1440,Novo-Gesic C15
1441,BenzaShave 10 Cream
1442,Spec-T Sore Throat Anesthetic
1443,Lorelco
1444,Tagamet HB
1445,Ultraman Tiga: The Final Odyssey
1446,Chercher la vie
1447,Hot Latin Pussy Adventures 3
1448,Tatort - Die Möwe
1449,Mycitracin
1450,Halodrin
1451,Westleigh
1452,Alles
1453,Gilmore Girls
1454,Christer Fuglesang
1455,Marie et Tom
1456,Corts Trust Ford Debs
1457,Gerd Faltings
1458,Leo Königsberger
1459,The R.O.C. Taiwan Fund
1460,Gervause Raoul Lufbery
1461,Benetton Group Spa
1462,Carl Borchardt
1463,Sir Frederick Maude
1464,Embratel Participações
1465,Humulin 40/60 10
1466,Cortef Feminine Itch
1467,Taxi Orange
1468,Rynatan Pediatric 16
1469,Así es la vida
1470,Der Ötztalmann und seine Welt
1471,Lünen
1472,Tylenol Cold Medication 58
1473,Prostigmin
1474,Uds Cap I
1475,Parhaat vuodet
1476,Val-Cenis
1477,Fate Marable
1478,On the Way Home
1479,Croyde
1480,Jonathan Taylor Thomas
1481,Sinulin
1482,A Father's Choice
1483,Horton D R Inc.
1484,Brassac
1485,Aldeburgh
1486,Guiatussin w/ Dextromethorphan 109
1487,John Pell
1488,Nucoal Inc.
1489,California College Student Bodies 16
1490,Dirty Pictures
1491,Glenborough Realty Trust Inc.
1492,Chlor-Trimeton Repetabs
1493,Benylin DM-E Extra Strength 109
1494,Dard Ka Samandar
1495,"Küss mich, Frosch"
1496,Bad Behavior
1497,Ru-Tuss Expectorant 132
1498,National Westminister Bank Plc.
1499,Victor A.H. Horsley
1500,Urodine
1501,Terazol 3 Vaginal Ovules
1502,Dalej niz na wakacje
1503,Monistat-Derm
1504,Kirdford
1505,Thurgood Marshall
1506,Stefano degli Angeli
1507,Jefferson Smurfit Group Plc
1508,Admiral Alfred von Tirpitz
1509,Essington
1510,Muldvarpen
1511,Hyvät neuvot kalliit
1512,Potassium-Rougier
1513,David Bowie
1514,Cadillac Tramps
1515,Tersa-Tar Therapeutic Shampoo
1516,Prison Realty Trust
1517,Primary Suspect
1518,Betty Carter
1519,Gantrisin
1520,Cheongchun
1521,Fellini racconta - Un autoritratto ritrovato
1522,Broughty Ferry
1523,Ralph Bunche: An American Odyssey
1524,Zacharias Topelius
1525,Triotann Pediatric 16
1526,Roxicodone 12
1527,Thirujnanasambhandar
1528,La Légende de Ghislain Lambert
1529,Vaseline Baby Sunblock 55
1530,Ztráta pameti
1531,Mono-Gesic
1532,Twilight Garden
1533,Arthur Schönflies
1534,NAVISTAR INTL CORP NEW
1535,Leon Mirsky
1536,Franche-Comte
1537,Le Barbier
1538,"Semco Energy, Inc."
1539,Fear Itself
1540,Rum-K
1541,Tegrin Medicated Shampoo Herbal Formula
1542,Comed Fing I
1543,John Wesley
1544,Triaminicin 22
1545,Labor Day
1546,Donna Karan International Inc.
1547,Henry III
1548,Frome
1549,Borehamwood
1550,Nambucca Heads
1551,Mississippi Chemical Corporation
1552,Liversedge
1553,Quimper
1554,Viranol Ultra
1555,Mercy
1556,Une vraie jeune fille
1557,Nu-Pen-VK 13
1558,Preston Tylk
1559,Father
1560,Triarc Companies Inc.
1561,The Michael Richards Show
1562,Tupperware Corporation.
1563,Banco Santander Central Hispano S.A.
1564,Amiens
1565,Nu Skin Enterprises Inc.
1566,Chris Craft Inds Inc
1567,Isopto Homatropine
1568,Honvol
1569,Sally Louisa Tompkins
1570,St. Zephyrinus
1571,Ad libitum 1. Angliyski duet alla turca
1572,2000.1: A Space Travesty
1573,"Credit Suisse Asset Management Strategic Global Income Fund, Inc."
1574,Wallace John Eckert
1575,Cwmbran
1576,Prospect
1577,Foscavir
1578,Oxy Clean Medicated Pads Regular Strength
1579,Bufo & Spallanzani
1580,Netherburn
1581,Antivert/50
1582,Maine
1583,Sele-Pak
1584,Blue Mountains
1585,Victoria
1586,Kabir
1587,Velserbroek
1588,Nurani
1589,The Perfect Son
1590,Die Komiker
1591,Nucofed Pediatric Expectorant 131
1592,Scream 3
1593,"MuniHoldings Fund II, Inc."
1594,Just Sue Me
1595,My-E
1596,Christmas in the Clouds
1597,Comoros
1598,Zantac 75
1599,The Blackrock New York Insured Municipal 2008 Term Trust Inc.
1600,Pierre Fermat
1601,Józeph Petzval
1602,After the Rain
1603,Falcon Products Inc.
1604,"Pnc Financial Services Group,The"
1605,Apo-Atenolol
1606,James Glaisher
1607,Aldous Huxley
1608,Em Volta
1609,IvyBlock
1610,PMS-Docusate Calcium 44
1611,Perdiem
1612,Vail Resorts Inc.
1613,André le magnifique
1614,Lubrizol Corporation.
1615,Clearasil Clearstick Maximum Strength Topical Solution
1616,Delta and Pine Land Co.
1617,Brexin L.A. 15
1618,V.C. Andrews
1619,Cople
1620,Wilhelm Magnus
1621,A Day in the Life...
1622,Joseph Brodsky
1623,Jimmy Connors
1624,Limbitrol
1625,Bad Bergzabern
1626,Tillington
1627,Laboratory Corporation of America Holdings.
1628,Pentair Inc.
1629,LCA Group Inc.
1630,Pellet
1631,Diapid
1632,Zimbabwe
1633,Jan Lukasiewicz
1634,Mougins
1635,Rhymni
1636,The Seductress
1637,Thomas Clausen
1638,"California Federal Bank, A Federal Savings Bank"
1639,To Dance with Death
1640,Omnicol 50
1641,WWF Insurrextion
1642,Catellus Development Corporation
1643,Minims Tetracaine
1644,Galston
1645,Asia Pacific Resources International Holding Ltd.
1646,I-Tropine
1647,The Arturo Sandoval Story
1648,Klorvess Effervescent Granules
1649,Tylenol Cough Medication Regular Strength 102
1650,Cecil B. DeMented
1651,Birkenshaw
1652,Solo por hoy
1653,Leak 2000
1654,Halfan
1655,John Constable
1656,Charles Summer
1657,Wootton Wawen
1658,Gang Bang Girl 26
1659,Labyrinten
1660,Oral Consumption 2
1661,Stephen III
1662,Rackelhane
1663,Titta en älg
1664,Joseph Liouville
1665,Ass Clowns
1666,Felix Kirk Zollicoffer
1667,Horndean
1668,Colin Powell
1669,Solectron Corporation
1670,VH1's Behind the Music: Stevie Nicks
1671,Duane A. Cooper
1672,Romsey
1673,Up Up and Away
1674,M People: One Night in Heaven
1675,Jdn Realty Corporation
1676,Gekido
1677,Alprazolam Intensol
1678,Prince Bernhard von Bulow
1679,Permitil Concentrate
1680,Beclovent Rotacaps
1681,DT
1682,Knighton
1683,Fiorinal with Codeine No.3
1684,Nina Matheny Roscher
1685,Appalachian Power Co.
1686,M S Contin
1687,Lodovico Ferrari
1688,Shi
1689,Joost Bürgi
1690,Peco Energy Co
1691,Geliebter Alltag
1692,Avlosulfon
1693,Skyline Corporation
1694,Spain
1695,Suntrust Banks Inc.
1696,Maxidex
1697,Novahistine DMX Liquid 132
1698,Commercial Net Lease Realty Inc.
1699,Proben-C
1700,Harrahs Entertainment Inc.
1701,Prison Realty Corporation
1702,Novo-Gesic C30
1703,Nottingham
1704,R-Tannamine 16
1705,Christopher Walken
1706,Kabolin
1707,Aquarius
1708,Shigefumi Mori
1709,Ventolin Rotacaps
1710,Portlethen
1711,Pony Palace
1712,Christopher Thomson
1713,Jerome I. Friedman
1714,Broke Body Saints
1715,Jessica Lange
1716,Betty Jo Williams
1717,Llandow
1718,Grandma Got Run Over by a Reindeer
1719,William Brouncker
1720,Nineteen Video Magazine 33
1721,Ditchingham
1722,Duxford
1723,Miss Blindsight: The Wingwall Auditions
1724,Friends or Lovers
1725,Promises
1726,Liberty Property Trust
1727,Lincoln Natl Cap I
1728,Almeida Garrett
1729,Vladimir Drinfeld
1730,Der Gerechte Richter
1731,Micatin
1732,Showtalk
1733,X-Philes
1734,Ku-Zyme HP
1735,Jack & Diane
1736,"It's Alright Ma, I'm Only Trying"
1737,Cremlingen
1738,Schering Plough Corporation
1739,Hurá na medveda
1740,2001 Playboy Video Playmate Calendar
1741,Epcos Ag
1742,Isotein HN
1743,Marseille
1744,Nucotuss Pediatric Expectorant 131
1745,Tarjei Vesaas
1746,Metris Coompanies Inc.
1747,Mona Vale
1748,Edgar Dean Mitchell
1749,Cop-Out
1750,Doan's Regular Strength Tablets
1751,Richard Rado
1752,Corul pompierilor
1753,Zavist bogov
1754,Nuveen Ohio Quality Income Municipal Fund
1755,Baulkham Hills
1756,Party 7
1757,Regulax SS 44
1758,Nitrodisc
1759,Teddy Roosevelt
1760,La Richardais
1761,Ana-Guard
1762,Killearn
1763,Peyrolles
1764,Asten
1765,Morgan le Fay
1766,Gnadenlose Bräute
1767,À la recherche de Louis Archambault
1768,Buenos Aires plateada
1769,Tillicoultry
1770,"Templeton China World Fund, Inc."
1771,Eco-Challenge Sabah 2000
1772,St. Mary Bourne
1773,Joseph Gallieni
1774,El Viaje de Arian
1775,Ku qi de sha shou
1776,Fifield
1777,Picardie
1778,Copacabana
1779,Aliens to Themselves
1780,Nu-Prochlor
1781,Helen Hayes
1782,The Real World Reunion 2000
1783,Booty Talk 18: Moore Booty
1784,Alles mit Besteck
1785,Kieran Perkins
1786,Robert Browning
1787,Boardwalk Equities Inc.
1788,"Hughes Supply, Inc."
1789,Oswald Veblen
1790,Edam
1791,Mr. Erect
1792,"ConAgra Foods, Inc."
1793,Case Corporation
1794,Shurgard Storage Ctrs Inc
1795,Alanis Morissette
1796,Solbar Plus
1797,Painswick
1798,Léon Jouhaux
1799,America West Holding Corporation
1800,WWII: The Lost Color Archives
1801,Cyclomen
1802,WWF Judgement Day
1803,Lomocot
1804,Huffy Corporation.
1805,Hunters Hill
1806,The 42nd Annual Grammy Awards
1807,Novolin ge NPH
1808,Chief
1809,Chlorfed 15
1810,Glucantime
1811,Alrex
1812,National Data Corporation.
1813,Montlhery
1814,In Search of the Lonesome Yodel
1815,Pepto-Bismol Easy-to-Swallow Caplets
1816,Dune
1817,Permian Basin Realty Trust
1818,Ramon Llull
1819,Emc Corporation
1820,The Sea That Thinks
1821,James Wilkinson
1822,Apo-Theo LA
1823,"IMC Global, Inc."
1824,Pius II
1825,Canada Life Financial Corporation
1826,Stephen King's Paranoid
1827,Newark
1828,Châteaurenard
1829,Legg Mason Inc.
1830,Der Preis der Schönheit
1831,P.V. Carpine Liquifilm
1832,Brading
1833,Mallboy
1834,Der Kuß meiner Schwester
1835,Secret Tears
1836,Constance & Carlotta
1837,Le Plafond de verre
1838,Guiatuss
1839,First BanCorp PR
1840,Tell Me
1841,Down the Hatch 4
1842,Belco Oil & Gas Corp
1843,"Sleep Easy, Hutch Rimes"
1844,Chloracol Ophthalmic Solution
1845,Del-Aqua-5 Gel
1846,Calglycine
1847,Scayne's Hill
1848,Christian de Duve
1849,Bungonia
1850,The Streetsweeper
1851,Putnam Managed High Yield Trust
1852,Night Shift
1853,Little Red
1854,Six-Pack
1855,Trinalin Repetabs
1856,Dogs' Home
1857,George Harrison
1858,Cherapas
1859,George Wright
1860,Morir (o no)
1861,Beuningen
1862,Nb Cap Tr I
1863,Scabene
1864,Genuine Bayer Aspirin Tablets
1865,Today's Life
1866,Kolephrin GG/DM 109
1867,Claire Forlani
1868,Island of the Dead
1869,Planvista Corporation
1870,Heimatgeschichten - Plötzlich und unerwartet
1871,Ataturk
1872,Hans von Euler-Chelpin
1873,Excide Corporation
1874,Pse&G Cap Tr Ii
1875,Bilthoven
1876,Romeo & Julia 2000
1877,Lunch with Charles
1878,Primicias
1879,Slovakia
1880,Pharmasave Children's Cough Syrup 121
1881,Playboy Video Playmate Calendar 2001
1882,DOA2: Hardcore
1883,Kinloch Rannoch
1884,Phelps Dodge Corporation.
1885,Solid Cover
1886,Jailbreak
1887,Karl Jacobi
1888,Eskalith
1889,My Hero
1890,Marine Drilling Companies Inc.
1891,Pavatine
1892,Lufyllin-400
1893,The Specials
1894,Darmstadt
1895,Mefoxin 11
1896,Ein Ganz gewöhnlicher Dieb
1897,Mercy Streets
1898,La Clusaz
1899,Karl Weierstrass
1900,Tuss-LA 142
1901,BBC's 75th Anniversary: A Celebration
1902,Triedro
1903,Atropine Sulfate S.O.P.
1904,Etrafon
1905,Dead Last
1906,Fomento Económico Mexicano S.A.
1907,Novahistine DM Expectorant w/ Decongestant 132
1908,Pont Chateau
1909,Corticaine
1910,The House of Mirth
1911,In the Mood for Love
1912,Ollerton
1913,Ronald M. Sega
1914,De Grote vakantie
1915,Rías Baixas
1916,Maalox GRF Gas Relief Formula
1917,Buxtehude
1918,The Six-Minute Time Slacker
1919,Bill Terry
1920,Under the City's Skin
1921,Rick & Steve the Happiest Gay Couple in All the World
1922,David Blaine: Frozen in Time
1923,The Sandmen
1924,Drithocreme HP
1925,Dexchlor
1926,Bette Davis
1927,Linda
1928,Carnac
1929,Ali Farka Touré: Ça coule de source
1930,Highworth
1931,Gertrude Cox
1932,T/Gel Therapeutic Conditioner
1933,Formosus
1934,Sul-Azo
1935,The Adventures of God
1936,Seismic Upheaval: Relentless Beatings
1937,Daniel Guérin
1938,Household Capital Trust V
1939,ZORprin
1940,KPAB
1941,Butinal with Codeine No.3
1942,Nuveen New Jersey Premium Income Municipal Fund
1943,Novochlorocap
1944,Nunthorpe
1945,Levoxyl
1946,Pittenweem
1947,Proventil Repetabs
1948,Young Blades
1949,Jasper Cropsey
1950,Azerbaijan
1951,Nitrong SR
1952,Oxsoralen Lotion
1953,Dave Mirra Freestyle BMX
1954,Everybody Loves a Star
1955,Oestrone
1956,Predicort-RP
1957,How Much for a Half Kilo?
1958,Virgin Larry
1959,80 Degrees East of Birdland
1960,Xylocaine-MPF with Glucose
1961,Apo-Piroxicam 16
1962,Ronchamp
1963,Uromitexan
1964,Father and Daughter
1965,Readers Digest Automatic Com
1966,Tinactin Antifungal Deodorant Powder Aerosol
1967,Aboveground
1968,Nelova 0.5/35E
1969,Cortiment-40
1970,Future Murder
1971,Stemetic
1972,Kwellada
1973,Crocodile
1974,More Than Puppy Love
1975,Hismanal
1976,British Sky Broadcasting Grp
1977,W. E. B. Dubois
1978,Tregaron
1979,Dekapentaugoustos
1980,Inspire Nasal Spray
1981,Rescon 15
1982,Bactine
1983,Avec Marinette
1984,First Tennessee National Corporation
1985,Tussionex
1986,Colourful Mixture
1987,Somerton
1988,Beyond the Glory
1989,Novo-Difenac
1990,Gonal-F
1991,Vaseline Intensive Care Moisturizing Sunscreen 33
1992,Corzide
1993,Cabot Corporations
1994,Tokyo Trash Baby
1995,Partridge Green
1996,Harold II
1997,Psco Cap Tr I
1998,Theobid Duracaps
1999,Clinalog
2000,Al Oerter
2001,Rufen
2002,Medley - Brandelli di scuola
2003,Lovely Rita
2004,Pre-Hist-D
2005,The Best of Dr. Suess
2006,Alabama Power Co.
2007,Didsbury
2008,Un aller simple
2009,Minocin
2010,Bonnie Blair
2011,Niedernberg
2012,Ben Jonson
2013,Etienne Malus
2014,Pelagius II
2015,Predate TBA
2016,Raytheon Company
2017,Firstfed Financial Corporation.
2018,Isopto Tears
2019,Nuveen Select Tax-Free Income Portfolio 3
2020,Bruchweiler-Bärenbach
2021,This I Wish and Nothing More
2022,Le Chemin du retour
2023,John H. Casper
2024,Elocon 17
2025,Condado
2026,Valergen-20
2027,L'Origine du monde
2028,Politische Morde: Mord im Kolonialstil
2029,Terrors from the Clit 2
2030,Chalon-sur-Saone
2031,Actidose with Sorbitol
2032,"The Zweig Total Return Fund, Inc."
2033,Phosphate Resource Partners Limited.
2034,Ski to the Max
2035,Nel cuore del padre
2036,Daniel Boone
2037,"Life: People, Fauna and Flora"
2038,James Ivory
2039,Abu Hurayrah
2040,Prien am Chiemsee
2041,The Beautiful Mrs. Seidenmann
2042,Csattanó
2043,The Right Temptation
2044,Peepshows 17: Orgy Express
2045,Snowy Mountains
2046,Lithobid
2047,Antinaus 50
2048,The Magic Pudding
2049,Bronchial
2050,Picking Up the Pieces
2051,Gentacidin
2052,Timperley
2053,Neufchateau
2054,Sir William Randal Cremer
2055,Jean Delambre
2056,Sutterton
2057,Karl Rohn
2058,Dalgan
2059,El Factor Pilgrim
2060,I Nostri anni
2061,"Coca-Cola Enterprises, Inc."
2062,Oyster Bay
2063,Buxworth
2064,Lord Howe Island
2065,FPC Capital I
2066,Mosaic
2067,Prime Retail Inc
2068,Penn
2069,Cumbernauld
2070,Triaminicol DM 33
2071,Aimée S. emprisonnée en 1945
2072,Dronten
2073,Coretta Scott King
2074,Nuveen Senior Income Fund
2075,Seventeen Again
2076,Milk Punch
2077,Serophene
2078,Clement XIII
2079,El Tío Alberto
2080,Marax-DF
2081,Dexone 0.75
2082,Joan of Arc: The Virgin Warrior
2083,Just Boys
2084,A/S Eksportfinans Norway
2085,Neosar
2086,Eduard Buchner
2087,Castellani Paint
2088,François Mauriac
2089,Listerex Herbal Scrub Lotion
