id,type
2703,drug
2704,company
2705,place
2706,person
2707,company
2708,place
2709,movie
2710,movie
2711,place
2712,place
2713,place
2714,person
2715,drug
2716,company
2717,movie
2718,movie
2719,person
2720,movie
2721,person
2722,movie
2723,drug
2724,drug
2725,person
2726,drug
2727,drug
2728,drug
2729,drug
2730,drug
2731,person
2732,place
2733,drug
2734,company
2735,movie
2736,place
2737,person
2738,place
2739,movie
2740,company
2741,movie
2742,person
2743,movie
2744,movie
2745,place
2746,company
2747,movie
2748,place
2749,movie
2750,place
2751,drug
2752,drug
2753,movie
2754,movie
2755,movie
2756,place
2757,drug
2758,movie
2759,person
2760,drug
2761,company
2762,company
2763,place
2764,place
2765,movie
2766,movie
2767,movie
2768,person
2769,place
2770,movie
2771,drug
2772,movie
2773,place
2774,movie
2775,company
2776,movie
2777,movie
2778,place
2779,drug
2780,movie
2781,place
2782,company
2783,movie
2784,person
2785,movie
2786,movie
2787,drug
2788,place
2789,drug
2790,place
2791,company
2792,movie
2793,person
2794,movie
2795,drug
2796,company
2797,place
2798,movie
2799,place
2800,movie
2801,drug
2802,movie
2803,place
2804,drug
2805,company
2806,drug
2807,drug
2808,place
2809,movie
2810,movie
2811,drug
2812,movie
2813,place
2814,company
2815,company
2816,movie
2817,movie
2818,drug
2819,drug
2820,company
2821,company
2822,drug
2823,drug
2824,movie
2825,drug
2826,person
2827,movie
2828,drug
2829,company
2830,person
2831,person
2832,drug
2833,person
2834,movie
2835,movie
2836,company
2837,person
2838,place
2839,movie
2840,drug
2841,movie
2842,place
2843,drug
2844,person
2845,place
2846,person
2847,company
2848,drug
2849,movie
2850,person
2851,person
2852,drug
2853,company
2854,movie
2855,movie
2856,person
2857,person
2858,person
2859,movie
2860,drug
2861,place
2862,place
2863,place
2864,place
2865,company
2866,person
2867,company
2868,movie
2869,drug
2870,place
2871,drug
2872,drug
2873,company
2874,company
2875,drug
2876,person
2877,person
2878,drug
2879,drug
2880,place
2881,drug
2882,movie
2883,person
2884,place
2885,place
2886,person
2887,drug
2888,person
2889,place
2890,company
2891,person
2892,company
2893,place
2894,movie
2895,movie
2896,person
2897,movie
2898,movie
2899,place
2900,person
2901,drug
2902,place
2903,person
2904,drug
2905,company
2906,place
2907,place
2908,drug
2909,company
2910,person
2911,place
2912,company
2913,place
2914,drug
2915,person
2916,company
2917,person
2918,person
2919,person
2920,person
2921,drug
2922,drug
2923,person
2924,drug
2925,person
2926,place
2927,company
2928,place
2929,drug
2930,company
2931,movie
2932,drug
2933,drug
2934,drug
2935,company
2936,company
2937,place
2938,movie
2939,place
2940,company
2941,movie
2942,drug
2943,movie
2944,movie
2945,drug
2946,person
2947,movie
2948,movie
2949,drug
2950,company
2951,place
2952,drug
2953,person
2954,place
2955,person
2956,place
2957,movie
2958,person
2959,drug
2960,place
2961,movie
2962,person
2963,drug
2964,place
2965,person
2966,place
2967,drug
2968,place
2969,drug
2970,place
2971,person
2972,place
2973,company
2974,person
2975,movie
2976,drug
2977,movie
2978,person
2979,movie
2980,movie
2981,place
2982,movie
2983,drug
2984,person
2985,place
2986,movie
2987,movie
2988,place
2989,person
2990,place
2991,person
2992,person
2993,movie
2994,company
2995,drug
2996,movie
2997,company
2998,movie
2999,drug
3000,movie
3001,place
3002,place
3003,movie
3004,drug
3005,drug
3006,drug
3007,place
3008,drug
3009,drug
3010,place
3011,place
3012,company
3013,drug
3014,movie
3015,place
3016,place
3017,movie
3018,movie
3019,place
3020,person
3021,company
3022,movie
3023,drug
3024,movie
3025,company
3026,place
3027,movie
3028,person
3029,person
3030,person
3031,company
3032,movie
3033,movie
3034,movie
3035,place
3036,place
3037,movie
3038,movie
3039,drug
3040,movie
3041,drug
3042,movie
3043,drug
3044,place
3045,drug
3046,place
3047,movie
3048,person
3049,movie
3050,company
3051,person
3052,company
3053,movie
3054,company
3055,drug
3056,drug
3057,person
3058,movie
3059,drug
3060,movie
3061,movie
3062,drug
3063,movie
3064,place
3065,place
3066,person
3067,place
3068,drug
3069,place
3070,person
3071,company
3072,person
3073,person
3074,drug
3075,movie
3076,movie
3077,movie
3078,movie
3079,movie
3080,movie
3081,drug
3082,movie
3083,person
3084,movie
3085,drug
3086,drug
3087,place
3088,movie
3089,movie
3090,drug
3091,drug
3092,drug
3093,movie
3094,company
3095,place
3096,person
3097,movie
3098,drug
3099,drug
3100,person
3101,drug
3102,movie
3103,movie
3104,movie
3105,person
3106,place
3107,movie
3108,person
3109,drug
3110,movie
3111,movie
3112,movie
3113,movie
3114,person
3115,movie
3116,person
3117,drug
3118,movie
3119,person
3120,movie
3121,drug
3122,movie
3123,drug
3124,person
3125,person
3126,person
3127,movie
3128,movie
3129,drug
3130,movie
3131,drug
3132,drug
3133,movie
3134,drug
3135,movie
3136,place
3137,drug
3138,drug
3139,movie
3140,drug
3141,person
3142,company
3143,movie
3144,movie
3145,movie
3146,company
3147,person
3148,movie
3149,person
3150,drug
3151,drug
3152,company
3153,movie
3154,movie
3155,movie
3156,movie
3157,movie
3158,movie
3159,movie
3160,movie
3161,company
3162,movie
3163,drug
3164,company
3165,company
3166,person
3167,movie
3168,movie
3169,drug
3170,drug
3171,drug
3172,place
3173,person
3174,person
3175,place
3176,movie
3177,place
3178,place
3179,drug
3180,company
3181,drug
3182,company
3183,movie
3184,movie
3185,drug
3186,person
3187,movie
3188,drug
3189,movie
3190,place
3191,drug
3192,company
3193,company
3194,movie
3195,company
3196,movie
3197,drug
3198,movie
3199,movie
3200,place
3201,movie
3202,movie
3203,company
3204,movie
3205,person
3206,person
3207,movie
3208,movie
3209,drug
3210,place
3211,place
3212,drug
3213,person
3214,movie
3215,drug
3216,movie
3217,company
3218,drug
3219,place
3220,drug
3221,drug
3222,movie
3223,movie
3224,movie
3225,company
3226,drug
3227,company
3228,movie
3229,company
3230,drug
3231,person
3232,place
3233,person
3234,drug
3235,drug
3236,person
3237,movie
3238,company
3239,place
3240,person
3241,drug
3242,company
3243,drug
3244,person
3245,movie
3246,company
3247,place
3248,place
3249,company
3250,movie
3251,place
3252,movie
3253,movie
3254,movie
3255,drug
3256,drug
3257,drug
3258,person
3259,place
3260,movie
3261,drug
3262,movie
3263,person
3264,drug
3265,drug
3266,place
3267,drug
3268,drug
3269,drug
3270,company
3271,person
3272,company
3273,person
3274,company
3275,movie
3276,person
3277,company
3278,place
3279,drug
3280,company
3281,person
3282,person
3283,movie
3284,person
3285,place
3286,place
3287,person
3288,place
3289,movie
3290,drug
3291,place
3292,place
3293,movie
3294,person
3295,movie
3296,drug
3297,person
3298,company
3299,person
3300,movie
3301,movie
3302,movie
3303,movie
3304,person
3305,drug
3306,place
3307,company
3308,place
3309,person
3310,company
3311,person
3312,drug
3313,drug
3314,company
3315,movie
3316,movie
3317,place
3318,drug
3319,place
3320,movie
3321,company
3322,person
3323,person
3324,company
3325,place
3326,place
3327,drug
3328,company
3329,movie
3330,drug
3331,drug
3332,movie
3333,movie
3334,place
3335,company
3336,movie
3337,drug
3338,drug
3339,place
3340,movie
3341,place
3342,person
3343,place
3344,place
3345,movie
3346,person
3347,movie
3348,place
3349,drug
3350,drug
3351,place
3352,person
3353,movie
3354,place
3355,place
3356,movie
3357,company
3358,movie
3359,movie
3360,movie
3361,company
3362,drug
3363,drug
3364,movie
3365,drug
3366,person
3367,person
3368,drug
3369,place
3370,drug
3371,person
3372,person
3373,place
3374,movie
3375,drug
3376,place
3377,person
3378,movie
3379,drug
3380,drug
3381,movie
3382,place
3383,company
3384,company
3385,company
3386,place
3387,movie
3388,place
3389,company
3390,person
3391,company
3392,movie
3393,place
3394,person
3395,movie
3396,company
3397,movie
3398,movie
3399,person
3400,person
3401,person
3402,drug
3403,movie
3404,movie
3405,movie
3406,drug
3407,drug
3408,movie
3409,movie
3410,drug
3411,drug
3412,place
3413,drug
3414,person
3415,movie
3416,person
3417,movie
3418,movie
3419,person
3420,drug
3421,company
3422,movie
3423,drug
3424,movie
3425,place
3426,person
3427,movie
3428,drug
3429,drug
3430,person
3431,person
3432,movie
3433,movie
3434,movie
3435,movie
3436,person
3437,movie
3438,movie
3439,company
3440,drug
3441,drug
3442,person
3443,drug
3444,person
3445,person
3446,movie
3447,movie
3448,movie
3449,place
3450,drug
3451,movie
3452,person
3453,company
3454,movie
3455,place
3456,person
3457,drug
3458,movie
3459,movie
3460,company
3461,movie
3462,movie
3463,person
3464,place
3465,drug
3466,movie
3467,company
3468,movie
3469,person
3470,place
3471,drug
3472,movie
3473,movie
3474,movie
3475,drug
3476,company
3477,company
3478,drug
3479,movie
3480,place
3481,company
3482,movie
3483,place
3484,drug
3485,company
3486,person
3487,drug
3488,place
3489,movie
3490,movie
3491,place
3492,drug
3493,person
3494,movie
3495,drug
3496,person
3497,movie
3498,company
3499,person
3500,place
3501,person
3502,movie
3503,drug
3504,drug
3505,movie
3506,drug
3507,movie
3508,drug
3509,movie
3510,movie
3511,drug
3512,movie
3513,drug
3514,drug
3515,movie
3516,movie
3517,drug
3518,person
3519,person
3520,person
3521,drug
3522,person
3523,drug
3524,drug
3525,person
3526,drug
3527,movie
3528,movie
3529,place
3530,person
3531,drug
3532,movie
3533,drug
3534,person
3535,movie
3536,company
3537,person
3538,drug
3539,movie
3540,drug
3541,person
3542,movie
3543,place
3544,place
3545,movie
3546,company
3547,movie
3548,movie
3549,place
3550,person
3551,place
3552,movie
3553,movie
3554,company
3555,person
3556,drug
3557,drug
3558,movie
3559,company
3560,movie
3561,drug
3562,person
3563,company
3564,person
3565,movie
3566,drug
3567,drug
3568,movie
3569,drug
3570,drug
3571,movie
3572,person
3573,drug
3574,place
3575,movie
3576,company
3577,movie
3578,movie
3579,drug
3580,movie
3581,drug
3582,person
3583,place
3584,person
3585,movie
3586,movie
3587,movie
3588,movie
3589,person
3590,person
3591,person
3592,movie
3593,company
3594,person
3595,place
3596,company
3597,person
3598,drug
3599,movie
3600,person
3601,company
3602,place
3603,drug
3604,movie
3605,person
3606,drug
3607,movie
3608,person
3609,movie
3610,company
3611,drug
3612,person
3613,movie
3614,company
3615,company
3616,drug
3617,drug
3618,company
3619,company
3620,place
3621,person
3622,place
3623,place
3624,person
3625,movie
3626,movie
3627,person
3628,person
3629,drug
3630,person
3631,movie
3632,drug
3633,person
3634,drug
3635,drug
3636,company
3637,movie
3638,drug
3639,movie
3640,drug
3641,movie
3642,person
3643,place
3644,place
3645,company
3646,company
3647,company
3648,movie
3649,company
3650,person
3651,person
3652,place
3653,company
3654,drug
3655,movie
3656,company
3657,movie
3658,drug
3659,company
3660,movie
3661,drug
3662,company
3663,movie
3664,drug
3665,movie
3666,company
3667,company
3668,movie
3669,place
3670,drug
3671,place
3672,person
3673,drug
3674,movie
3675,movie
3676,person
3677,company
3678,drug
3679,drug
3680,drug
3681,place
3682,movie
3683,place
3684,drug
3685,drug
3686,person
3687,person
3688,person
3689,drug
3690,person
3691,company
3692,movie
3693,person
3694,person
3695,place
3696,movie
3697,company
3698,movie
3699,drug
3700,company
3701,drug
3702,company
3703,drug
3704,drug
3705,place
3706,drug
3707,drug
3708,company
3709,place
3710,movie
3711,drug
3712,movie
3713,drug
3714,company
3715,movie
3716,person
3717,place
3718,movie
3719,movie
3720,movie
3721,drug
3722,drug
3723,place
3724,movie
3725,company
3726,company
3727,person
3728,movie
3729,movie
3730,company
3731,person
3732,movie
3733,movie
3734,movie
3735,company
3736,drug
3737,person
3738,person
3739,drug
3740,drug
3741,company
3742,movie
3743,person
3744,movie
3745,place
3746,drug
3747,drug
3748,person
3749,movie
3750,drug
3751,movie
3752,drug
3753,drug
3754,movie
3755,drug
3756,person
3757,movie
3758,place
3759,person
3760,movie
3761,drug
3762,movie
3763,movie
3764,movie
3765,movie
3766,movie
3767,drug
3768,drug
3769,place
3770,drug
3771,movie
3772,drug
3773,person
3774,drug
3775,drug
3776,movie
3777,movie
3778,person
3779,company
3780,drug
3781,company
3782,place
3783,drug
3784,drug
3785,drug
3786,person
3787,place
3788,movie
3789,person
3790,place
3791,movie
3792,person
3793,person
3794,drug
3795,movie
3796,drug
3797,movie
3798,movie
3799,person
3800,person
3801,movie
3802,person
3803,person
3804,person
3805,company
3806,place
3807,movie
3808,movie
3809,movie
3810,movie
3811,drug
3812,drug
3813,company
3814,drug
3815,drug
3816,drug
3817,movie
3818,movie
3819,movie
3820,drug
3821,company
3822,drug
3823,place
3824,movie
3825,movie
3826,place
3827,place
3828,place
3829,person
3830,movie
3831,drug
3832,drug
3833,person
3834,movie
3835,person
3836,person
3837,drug
3838,drug
3839,movie
3840,company
3841,place
3842,drug
3843,place
3844,place
3845,person
3846,movie
3847,place
3848,movie
3849,place
3850,place
3851,person
3852,movie
3853,movie
3854,company
3855,person
3856,place
3857,company
3858,drug
3859,movie
3860,company
3861,movie
3862,drug
3863,company
3864,movie
3865,movie
3866,drug
3867,place
3868,place
3869,place
3870,drug
3871,place
3872,place
3873,movie
3874,drug
3875,drug
3876,movie
3877,drug
3878,person
3879,company
3880,movie
3881,person
3882,person
3883,company
3884,company
3885,person
3886,drug
3887,drug
3888,place
3889,person
3890,movie
3891,drug
3892,movie
3893,person
3894,movie
3895,movie
3896,company
3897,movie
3898,company
3899,movie
3900,place
3901,drug
3902,person
3903,movie
3904,movie
3905,place
3906,drug
3907,place
3908,place
3909,movie
3910,place
3911,movie
3912,movie
3913,movie
3914,person
3915,drug
3916,movie
3917,drug
3918,person
3919,drug
3920,person
3921,person
3922,place
3923,drug
3924,person
3925,person
3926,place
3927,movie
3928,movie
3929,drug
3930,person
3931,person
3932,place
3933,company
3934,movie
3935,place
3936,place
3937,company
3938,movie
3939,company
3940,movie
3941,place
3942,movie
3943,person
3944,company
3945,movie
3946,drug
3947,company
3948,movie
3949,person
3950,person
3951,movie
3952,movie
3953,movie
3954,person
3955,movie
3956,drug
3957,person
3958,movie
3959,company
3960,person
3961,place
3962,place
3963,company
3964,place
3965,person
3966,company
3967,movie
3968,movie
3969,movie
3970,person
3971,movie
3972,company
3973,movie
3974,person
3975,place
3976,movie
3977,movie
3978,person
3979,movie
3980,place
3981,movie
3982,person
3983,person
3984,drug
3985,company
3986,movie
3987,person
3988,drug
3989,movie
3990,movie
3991,person
3992,movie
3993,drug
3994,drug
3995,movie
3996,person
3997,person
3998,place
3999,movie
4000,movie
4001,drug
4002,place
4003,movie
4004,place
4005,company
4006,place
4007,drug
4008,company
4009,drug
4010,drug
4011,company
4012,movie
4013,movie
4014,person
4015,place
4016,company
4017,company
4018,movie
4019,movie
4020,place
4021,place
4022,drug
4023,drug
4024,company
4025,movie
4026,person
4027,company
4028,movie
4029,drug
4030,movie
4031,movie
4032,movie
4033,person
4034,drug
4035,movie
4036,movie
4037,movie
4038,place
4039,company
4040,movie
4041,person
4042,company
4043,movie
4044,place
4045,company
4046,movie
4047,person
4048,movie
4049,drug
4050,movie
4051,drug
4052,company
4053,movie
4054,place
4055,movie
4056,place
4057,person
4058,place
4059,person
4060,person
4061,drug
4062,movie
4063,person
4064,drug
4065,movie
4066,person
4067,drug
4068,company
4069,movie
4070,movie
4071,movie
4072,drug
4073,person
4074,place
4075,place
4076,person
4077,place
4078,movie
4079,drug
4080,place
4081,person
4082,place
4083,place
4084,company
4085,person
4086,company
4087,person
4088,movie
4089,drug
4090,movie
4091,place
4092,drug
4093,drug
4094,drug
4095,person
4096,person
4097,place
4098,movie
4099,movie
4100,drug
4101,drug
4102,place
4103,drug
4104,person
4105,company
4106,movie
4107,place
4108,company
4109,person
4110,person
4111,movie
4112,movie
4113,place
4114,person
4115,drug
4116,movie
4117,person
4118,movie
4119,person
4120,movie
4121,movie
